Inicio_CozMal,Fim_CozMal,Temp_Max_CozMal,Dur_CozMal
2023-02-03 23:46:26,2023-02-04 01:27:01,77.43515014648438,6034.633000000001
2023-02-04 01:30:26,2023-02-04 03:09:59,77.53890991210938,5973.302000000001
2023-02-04 03:13:10,2023-02-04 04:53:13,77.4124526977539,6002.679
2023-02-04 04:56:11,2023-02-04 06:37:44,77.50324249267578,6093.126
2023-02-04 06:39:32,2023-02-04 08:39:28,77.50648498535156,7196.084000000001
2023-02-04 08:39:42,2023-02-04 10:21:44,77.5162124633789,6122.593000000001
2023-02-04 10:21:53,2023-02-04 12:04:53,77.71076202392578,6180.136
2023-02-04 12:07:14,2023-02-04 13:51:16,77.5,6242.650000000001
2023-02-04 14:29:44,2023-02-04 16:14:05,77.63618469238281,6261.5740000000005
2023-02-05 13:03:32,2023-02-05 14:36:09,79.22179412841797,5556.377
2023-02-05 14:44:32,2023-02-05 16:25:04,77.80479431152344,6032.073
2023-02-05 16:25:12,2023-02-05 18:06:17,77.87612915039062,6064.906
2023-02-05 18:10:04,2023-02-05 19:43:17,77.72697448730469,5593.866
2023-02-05 19:52:17,2023-02-05 21:24:31,77.88909912109375,5534.665
2023-02-05 21:33:57,2023-02-05 23:03:15,77.76588439941406,5357.64
2023-02-05 23:14:47,2023-02-06 01:04:39,77.68482208251953,6592.291
2023-02-06 01:04:45,2023-02-06 02:45:15,77.74967193603516,6029.6410000000005
2023-02-06 02:45:30,2023-02-06 04:21:44,77.62321472167969,5773.898
2023-02-06 04:26:37,2023-02-06 05:59:16,77.82424926757812,5558.474
2023-02-06 06:07:57,2023-02-06 07:38:03,77.4837875366211,5406.154
2023-02-06 07:51:58,2023-02-06 09:18:07,77.55836486816406,5169.432000000001
2023-02-06 09:31:57,2023-02-06 11:07:44,77.6394271850586,5746.943
2023-02-06 11:15:15,2023-02-06 12:48:12,77.63294219970703,5576.145
2023-02-06 13:00:57,2023-02-06 14:30:01,77.3086929321289,5343.827
2023-02-06 14:40:58,2023-02-06 16:08:11,77.62321472167969,5233.296
2023-02-06 16:24:59,2023-02-06 17:52:45,77.30545043945312,5266.182000000001
2023-02-06 18:22:58,2023-02-06 21:49:49,77.70103454589844,12410.763
2023-02-06 21:54:00,2023-02-06 23:26:26,77.82424926757812,5546.021000000001
2023-02-06 23:32:16,2023-02-07 01:05:31,77.59727478027344,5595.563
2023-02-07 01:11:01,2023-02-07 02:44:25,77.40272521972656,5603.407
2023-02-07 02:51:47,2023-02-07 04:26:55,77.7756118774414,5707.262000000001
2023-02-07 05:02:00,2023-02-07 06:31:56,77.6199722290039,5396.202
2023-02-07 06:51:59,2023-02-07 08:24:50,77.396240234375,5570.808
2023-02-07 08:34:32,2023-02-07 10:10:16,77.74642944335938,5743.133000000001
2023-02-07 10:23:20,2023-02-07 11:54:01,77.41893768310547,5440.486000000001
2023-02-07 12:18:34,2023-02-07 13:51:34,77.70427703857422,5580.42
2023-02-07 14:06:48,2023-02-07 15:39:18,77.61348724365234,5550.136
2023-02-07 15:48:23,2023-02-07 17:19:30,77.69454956054688,5467.286
2023-02-07 18:44:40,2023-02-07 20:16:19,77.73994445800781,5498.461
2023-02-07 20:24:48,2023-02-07 21:57:41,77.7431869506836,5572.599
2023-02-07 21:57:49,2023-02-07 23:36:29,77.71724700927734,5920.700000000001
2023-02-07 23:43:35,2023-02-08 01:16:23,77.7593994140625,5568.161
2023-02-08 01:24:18,2023-02-08 02:55:14,77.69779205322266,5455.1720000000005
2023-02-08 03:01:06,2023-02-08 04:34:19,77.7756118774414,5592.959000000001
2023-02-08 04:43:32,2023-02-08 06:14:53,77.53890991210938,5480.182000000001
2023-02-08 06:23:01,2023-02-08 07:58:40,77.59727478027344,5739.4310000000005
2023-02-08 08:01:40,2023-02-08 09:39:16,77.42866516113281,5856.271000000001
2023-02-08 09:39:32,2023-02-08 12:59:14,77.72048950195312,11981.695000000002
2023-02-08 13:01:33,2023-02-08 14:43:15,77.38651275634766,6102.459000000001
2023-02-08 13:01:33,2023-02-08 14:43:15,77.38651275634766,6102.459000000001
2023-02-08 14:43:38,2023-02-08 16:29:44,77.61672973632812,6366.06
2023-02-08 18:33:50,2023-02-08 20:37:14,77.6718521118164,7404.499000000001
2023-02-08 20:37:33,2023-02-08 22:30:03,77.46757507324219,6749.506
2023-02-08 22:33:50,2023-02-09 00:12:09,77.54863739013672,5898.892000000001
2023-02-09 00:14:41,2023-02-09 01:53:36,77.67833709716797,5935.6
2023-02-09 02:13:19,2023-02-09 03:54:48,77.41893768310547,6089.267000000001
2023-02-09 03:55:03,2023-02-09 05:35:07,77.68806457519531,6003.999000000001
2023-02-09 07:26:35,2023-02-09 09:10:14,76.99092102050781,6219.214
2023-02-09 09:12:24,2023-02-09 10:59:03,76.99092102050781,6398.269
2023-02-09 11:03:51,2023-02-09 12:48:07,76.82555389404297,6256.376
2023-02-09 12:49:55,2023-02-09 14:34:37,76.82555389404297,6281.88
2023-02-09 14:35:35,2023-02-09 16:26:38,77.3281478881836,6662.709000000001
2023-02-09 16:26:51,2023-02-09 18:08:40,77.31517791748047,6108.978
2023-02-09 18:08:52,2023-02-09 19:50:46,77.45460510253906,6113.700000000001
2023-02-09 19:53:23,2023-02-09 21:37:19,77.31517791748047,6236.301
2023-02-09 21:37:37,2023-02-09 23:21:54,77.55512237548828,6257.088000000001
2023-02-09 23:22:04,2023-02-10 01:05:06,77.52269744873047,6181.881
2023-02-10 01:05:20,2023-02-10 02:48:13,77.64915466308594,6173.155000000001
2023-02-10 02:48:19,2023-02-10 04:31:23,77.5875473022461,6183.43
2023-02-10 04:31:36,2023-02-10 06:15:03,77.64915466308594,6206.702
2023-02-10 06:15:23,2023-02-10 07:59:42,77.50324249267578,6259.0650000000005
2023-02-10 07:59:53,2023-02-10 09:42:29,77.62969970703125,6155.979
2023-02-10 09:43:21,2023-02-10 11:27:35,77.52593994140625,6254.125
2023-02-10 11:27:53,2023-02-10 13:08:10,77.33139038085938,6016.858
2023-02-10 13:08:24,2023-02-10 14:49:31,77.2406005859375,6067.735000000001
2023-02-10 14:49:52,2023-02-10 16:30:28,77.42542266845703,6035.651000000001
2023-02-10 16:30:36,2023-02-10 18:12:13,77.18547821044922,6096.953
2023-02-10 18:12:22,2023-02-10 19:50:50,77.27951049804688,5907.657
2023-02-10 19:53:13,2023-02-10 21:38:38,77.50324249267578,6324.8060000000005
2023-02-10 21:38:55,2023-02-10 23:20:13,77.603759765625,6078.467000000001
2023-02-10 23:20:23,2023-02-11 01:04:11,77.64915466308594,6227.582
2023-02-11 01:59:57,2023-02-11 03:49:14,77.62969970703125,6557.0
2023-02-11 03:49:31,2023-02-11 05:34:35,77.49351501464844,6304.370000000001
2023-02-11 05:34:54,2023-02-11 07:21:28,77.6199722290039,6393.726000000001
2023-02-11 07:21:38,2023-02-11 09:03:58,77.396240234375,6139.944
2023-02-11 09:04:22,2023-02-11 10:46:00,77.53242492675781,6098.025000000001
2023-02-11 10:47:26,2023-02-11 12:28:45,77.50648498535156,6078.8820000000005
2023-02-11 12:28:57,2023-02-11 14:10:10,77.52269744873047,6073.0560000000005
2023-02-11 14:10:23,2023-02-11 15:54:51,77.40921020507812,6267.844
2023-02-11 15:55:39,2023-02-11 19:25:11,77.57133483886719,12572.612
2023-02-12 15:25:18,2023-02-12 19:43:36,78.00907897949219,15498.079000000002
2023-02-12 19:56:45,2023-02-12 21:33:09,77.86964416503906,5783.870000000001
2023-02-12 21:35:41,2023-02-12 23:13:18,78.25875091552734,5856.903
2023-02-12 23:13:31,2023-02-13 00:56:24,77.603759765625,6173.212
2023-02-13 00:56:41,2023-02-13 02:37:46,77.67833709716797,6065.001
2023-02-13 03:01:10,2023-02-13 04:29:10,78.145263671875,5279.85
2023-02-13 04:34:50,2023-02-13 06:06:56,77.6556396484375,5526.2970000000005
2023-02-13 06:11:41,2023-02-13 07:46:14,78.03501892089844,5672.570000000001
2023-02-13 07:46:58,2023-02-13 09:32:23,77.5875473022461,6325.269
2023-02-13 09:32:42,2023-02-13 11:11:50,77.88585662841797,5948.438
2023-02-13 11:12:04,2023-02-13 14:28:39,77.73021697998047,11795.645
2023-02-13 14:31:26,2023-02-13 16:13:26,77.3443603515625,6119.494000000001
2023-02-13 16:14:27,2023-02-13 18:04:53,77.46109008789062,6625.637000000001
2023-02-13 18:05:00,2023-02-13 21:27:18,77.53890991210938,12138.365000000002
2023-02-13 18:05:00,2023-02-13 21:27:18,77.53890991210938,12138.365000000002
2023-02-13 21:27:44,2023-02-13 23:07:37,77.4837875366211,5993.243
2023-02-13 23:09:11,2023-02-14 00:46:07,77.36381530761719,5816.058
2023-02-14 00:50:40,2023-02-14 02:26:49,77.59727478027344,5768.318
2023-02-14 02:31:15,2023-02-14 04:05:20,77.27302551269531,5645.177000000001
2023-02-14 04:13:12,2023-02-14 05:45:41,77.57133483886719,5548.242
2023-02-14 08:48:59,2023-02-14 11:23:17,78.20362854003906,9258.253
2023-02-14 11:27:13,2023-02-14 13:01:28,77.59727478027344,5655.361000000001
2023-02-14 13:10:44,2023-02-14 14:44:42,77.31193542480469,5638.292
2023-02-14 14:47:32,2023-02-14 16:22:02,77.31517791748047,5669.877
2023-02-14 16:27:11,2023-02-14 18:01:50,77.38975524902344,5679.0740000000005
2023-02-14 18:08:16,2023-02-14 19:42:33,77.43515014648438,5657.203
2023-02-14 19:47:35,2023-02-14 21:21:18,77.43515014648438,5622.9890000000005
2023-02-14 21:27:29,2023-02-14 23:03:44,77.42542266845703,5775.033
2023-02-14 23:08:50,2023-02-15 00:41:52,77.3605728149414,5581.3060000000005
2023-02-15 01:51:17,2023-02-15 03:32:19,77.57133483886719,6062.34
2023-02-15 03:35:02,2023-02-15 05:08:54,77.25032806396484,5631.784000000001
2023-02-15 05:17:28,2023-02-15 06:52:17,77.54863739013672,5688.795
2023-02-15 06:57:04,2023-02-15 08:35:17,77.46757507324219,5893.381
2023-02-15 08:40:45,2023-02-15 10:16:08,77.47406005859375,5723.1410000000005
2023-02-15 10:25:01,2023-02-15 12:00:27,77.32490539550781,5725.799
2023-02-15 12:02:14,2023-02-15 15:15:36,77.42218017578125,11602.512
2023-02-15 15:18:30,2023-02-15 16:54:58,77.32490539550781,5788.153
2023-02-15 16:58:46,2023-02-15 18:34:00,77.3443603515625,5714.685
2023-02-15 18:36:47,2023-02-15 20:12:33,77.43515014648438,5746.064
2023-02-15 20:17:18,2023-02-15 21:53:28,77.4124526977539,5770.326
2023-02-15 21:57:14,2023-02-15 23:33:29,77.55836486816406,5775.259
2023-02-15 23:38:15,2023-02-16 01:15:51,77.57457733154297,5855.984
2023-02-16 01:16:03,2023-02-16 02:56:34,77.53242492675781,6031.312000000001
2023-02-16 03:01:16,2023-02-16 04:38:17,77.51945495605469,5821.525000000001
2023-02-16 04:40:03,2023-02-16 06:23:06,77.52593994140625,6182.908
2023-02-16 06:23:14,2023-02-16 08:05:34,77.27302551269531,6140.331
2023-02-16 08:09:34,2023-02-16 09:46:56,77.5,5842.441000000001
2023-02-16 09:49:51,2023-02-16 11:29:03,77.19844818115234,5952.097000000001
2023-02-16 11:29:15,2023-02-16 13:12:04,77.35408782958984,6168.209000000001
2023-02-16 13:12:15,2023-02-16 16:30:36,77.38651275634766,11901.007
2023-02-16 13:12:15,2023-02-16 16:30:36,77.38651275634766,11901.007
2023-02-16 16:33:48,2023-02-16 18:13:25,77.32490539550781,5977.215
2023-02-16 18:14:53,2023-02-16 19:58:09,77.37030029296875,6195.735000000001
2023-02-16 19:58:17,2023-02-16 21:36:32,77.40921020507812,5895.687000000001
2023-02-16 21:39:34,2023-02-16 23:17:05,77.53242492675781,5851.1320000000005
2023-02-16 23:20:05,2023-02-17 00:59:41,77.44163513183594,5975.696000000001
2023-02-17 00:59:49,2023-02-17 02:40:02,77.53890991210938,6013.6320000000005
2023-02-17 02:41:48,2023-02-17 04:19:24,77.50972747802734,5855.503000000001
2023-02-17 04:22:28,2023-02-17 06:19:52,77.37678527832031,7044.316000000001
2023-02-17 06:20:04,2023-02-17 08:15:30,77.33139038085938,6925.137000000001
2023-02-17 08:15:49,2023-02-17 09:56:42,77.50972747802734,6053.9400000000005
2023-02-17 09:56:48,2023-02-17 11:40:08,77.45784759521484,6199.429
2023-02-17 11:40:17,2023-02-17 13:17:34,77.36381530761719,5837.433
2023-02-17 13:25:18,2023-02-17 15:01:37,77.29572296142578,5779.457
2023-02-17 15:02:33,2023-02-17 16:40:15,77.33139038085938,5861.207
2023-02-17 16:42:49,2023-02-17 18:19:56,77.396240234375,5826.627
2023-02-17 18:23:33,2023-02-17 20:03:58,77.37030029296875,6025.222000000001
2023-02-17 20:04:05,2023-02-17 21:45:20,77.50972747802734,6075.044000000001
2023-02-17 21:45:35,2023-02-17 23:33:43,77.55512237548828,6487.952
2023-02-17 23:33:50,2023-02-18 01:15:19,77.17575073242188,6088.657
2023-02-18 01:16:50,2023-02-18 03:02:58,77.53242492675781,6368.457
2023-02-18 03:03:07,2023-02-18 04:40:41,77.54863739013672,5854.6
2023-02-18 04:43:53,2023-02-18 06:24:28,77.58430480957031,6034.496
2023-02-18 06:24:41,2023-02-18 08:22:06,77.19196319580078,7045.342000000001
2023-02-18 08:22:18,2023-02-18 10:10:52,77.29896545410156,6513.845
2023-02-18 10:11:07,2023-02-18 11:50:33,77.396240234375,5966.118
2023-02-18 11:52:34,2023-02-18 13:32:48,77.20169067382812,6014.137000000001
2023-02-18 13:33:11,2023-02-18 15:17:37,77.19520568847656,6265.569
2023-02-18 15:17:50,2023-02-18 18:36:50,77.45136260986328,11940.498
2023-02-18 18:37:09,2023-02-18 20:19:58,77.47081756591797,6169.070000000001
2023-02-18 20:20:07,2023-02-18 21:59:23,77.47081756591797,5955.183
2023-02-18 21:59:36,2023-02-18 23:40:59,77.45784759521484,6082.944
2023-02-18 23:41:25,2023-02-19 01:28:51,77.25032806396484,6446.242
2023-02-19 01:29:08,2023-02-19 03:10:30,77.47730255126953,6082.174
2023-02-19 03:11:10,2023-02-19 04:53:42,77.5356674194336,6151.411
2023-02-19 04:54:22,2023-02-19 06:35:44,77.34111785888672,6081.899
2023-02-19 06:35:52,2023-02-19 08:17:55,77.3605728149414,6123.639
2023-02-20 03:00:21,2023-02-20 05:10:35,77.5356674194336,7813.169000000001
2023-02-20 05:28:12,2023-02-20 06:58:08,77.83721923828125,5395.756
2023-02-20 07:10:53,2023-02-20 08:57:16,77.52269744873047,6383.524
2023-02-20 08:57:36,2023-02-20 10:44:53,77.54215240478516,6436.146000000001
2023-02-20 10:45:12,2023-02-20 12:58:01,77.42218017578125,7969.066000000001
2023-02-20 12:58:09,2023-02-20 15:04:18,77.5680923461914,7568.831
2023-02-20 15:04:37,2023-02-20 19:00:32,77.81452178955078,14154.195000000002
2023-02-20 15:04:37,2023-02-20 19:00:32,77.81452178955078,14154.195000000002
2023-02-20 19:01:55,2023-02-20 20:40:16,77.45784759521484,5901.311000000001
2023-02-20 20:40:23,2023-02-20 22:19:14,77.77885437011719,5930.562000000001
2023-02-20 22:19:23,2023-02-20 23:56:11,77.72697448730469,5807.879000000001
2023-02-20 23:56:23,2023-02-21 01:50:33,77.70427703857422,6850.124000000001
2023-02-21 01:50:40,2023-02-21 03:31:55,77.60051727294922,6074.889
2023-02-21 01:50:40,2023-02-21 03:31:55,77.60051727294922,6074.889
2023-02-21 03:37:23,2023-02-21 05:08:51,77.5680923461914,5487.608
2023-02-21 05:13:40,2023-02-21 06:45:30,77.71724700927734,5509.787
2023-02-21 06:47:55,2023-02-21 08:21:06,77.45460510253906,5590.8820000000005
2023-02-21 08:21:46,2023-02-21 09:55:36,77.46109008789062,5630.043000000001
2023-02-21 09:56:40,2023-02-21 11:35:25,77.31193542480469,5925.6320000000005
2023-02-21 11:37:13,2023-02-21 13:17:21,77.29896545410156,6007.9580000000005
2023-02-21 14:55:42,2023-02-21 16:32:19,77.54215240478516,5797.077
2023-02-21 16:33:46,2023-02-21 18:10:15,77.4124526977539,5788.951
2023-02-21 18:15:02,2023-02-21 20:03:57,77.76588439941406,6535.277
2023-02-21 20:06:02,2023-02-21 22:00:29,77.89234161376953,6866.966
2023-02-21 22:00:43,2023-02-21 23:41:19,77.33787536621094,6036.509
2023-02-21 23:41:31,2023-02-22 01:24:41,77.92476654052734,6189.6140000000005
2023-02-22 01:24:58,2023-02-22 03:03:49,77.60700225830078,5931.156
2023-02-22 03:04:02,2023-02-22 04:37:02,77.37030029296875,5579.905000000001
2023-02-22 04:47:47,2023-02-22 06:22:22,77.61672973632812,5674.9310000000005
2023-02-22 06:25:41,2023-02-22 08:00:54,77.42542266845703,5713.0160000000005
2023-02-22 08:05:58,2023-02-22 09:41:32,77.69454956054688,5734.410000000001
2023-02-22 10:44:48,2023-02-22 12:20:43,77.37354278564453,5754.848
2023-02-22 12:28:41,2023-02-22 14:07:04,77.68482208251953,5903.808
2023-02-22 14:08:01,2023-02-22 15:56:49,77.5518798828125,6527.109
2023-02-22 15:56:58,2023-02-22 17:32:40,77.40272521972656,5742.08
2023-02-22 17:34:49,2023-02-22 20:53:03,77.69779205322266,11894.066
2023-02-22 17:34:49,2023-02-22 20:53:03,77.69779205322266,11894.066
2023-02-22 20:53:15,2023-02-22 22:32:56,77.42866516113281,5980.860000000001
2023-02-22 22:34:15,2023-02-23 00:11:41,77.70103454589844,5846.826
2023-02-23 00:13:14,2023-02-23 02:03:44,77.68806457519531,6630.468000000001
2023-02-23 02:03:58,2023-02-23 03:44:13,77.60051727294922,6014.780000000001
2023-02-23 03:44:27,2023-02-23 05:33:13,77.75615692138672,6525.784000000001
2023-02-23 05:33:27,2023-02-23 07:18:02,77.77885437011719,6274.811000000001
2023-02-23 07:18:14,2023-02-23 09:03:37,77.42866516113281,6323.0650000000005
2023-02-23 09:04:58,2023-02-23 11:30:43,77.75615692138672,8745.234
2023-02-23 11:30:59,2023-02-23 13:13:23,77.28923797607422,6144.154
2023-02-23 13:15:50,2023-02-23 14:54:45,77.73021697998047,5934.375
2023-02-23 15:01:28,2023-02-23 16:38:54,77.7756118774414,5845.908
2023-02-24 20:20:31,2023-02-24 22:06:01,77.6556396484375,6330.746
2023-02-24 22:15:53,2023-02-25 03:19:37,77.91179656982422,18224.068000000003
2023-02-25 03:19:46,2023-02-25 05:00:43,77.47081756591797,6056.486000000001
2023-02-25 05:03:35,2023-02-25 06:34:23,77.63618469238281,5447.811000000001
2023-02-25 06:49:30,2023-02-25 08:19:21,77.43839263916016,5390.992
2023-02-25 08:31:52,2023-02-25 10:01:08,77.71400451660156,5356.541
2023-02-25 10:16:07,2023-02-25 11:47:10,77.39299774169922,5462.387000000001
2023-02-25 11:51:48,2023-02-25 13:26:11,77.57133483886719,5663.305
2023-02-25 13:30:05,2023-02-25 15:00:29,77.6556396484375,5424.018
2023-02-25 15:04:09,2023-02-25 18:22:39,77.58106231689453,11909.974
2023-02-25 15:04:09,2023-02-25 18:22:39,77.58106231689453,11909.974
2023-02-25 18:30:46,2023-02-25 21:09:57,77.37030029296875,9551.158
2023-02-25 21:10:03,2023-02-25 22:53:07,77.36381530761719,6183.898
2023-02-25 22:54:22,2023-02-26 00:32:47,77.43839263916016,5904.467000000001
2023-02-26 00:34:07,2023-03-07 09:14:45,77.42542266845703,808838.5970000001
2023-02-26 00:34:07,2023-03-07 09:14:45,77.42542266845703,808838.5970000001
2023-02-26 02:18:04,2023-03-07 10:58:07,77.54215240478516,808802.6810000001
2023-02-26 02:18:04,2023-03-07 10:58:07,77.54215240478516,808802.6810000001
2023-02-26 04:00:21,2023-03-07 12:40:44,77.50648498535156,808823.074
2023-02-26 04:00:21,2023-03-07 12:40:44,77.50648498535156,808823.074
2023-02-26 05:39:20,2023-02-26 07:10:49,77.40272521972656,5488.54
2023-02-26 07:20:47,2023-02-26 08:54:55,77.40921020507812,5647.4310000000005
2023-02-26 08:59:03,2023-02-26 11:01:54,77.46757507324219,7371.122
2023-02-26 11:06:05,2023-02-26 12:39:10,77.27951049804688,5585.7880000000005
2023-02-26 12:46:50,2023-02-26 14:33:26,78.05447387695312,6395.905000000001
2023-02-26 14:33:33,2023-02-26 16:16:30,77.41893768310547,6176.826
2023-02-26 16:23:11,2023-02-26 17:55:09,77.42866516113281,5517.741
2023-02-26 18:03:11,2023-02-26 19:36:38,77.46757507324219,5606.81
2023-02-26 21:55:21,2023-02-26 23:32:10,79.27043151855469,5809.045
2023-02-26 23:38:39,2023-02-27 01:10:56,77.45784759521484,5537.094
2023-02-27 01:15:39,2023-02-27 02:46:38,77.33787536621094,5459.755
2023-02-27 04:51:53,2023-02-27 06:28:04,82.02010345458984,5770.92
2023-02-27 06:32:04,2023-02-27 08:02:25,77.55512237548828,5420.995
2023-02-27 08:19:12,2023-02-27 12:26:36,77.37030029296875,14843.606000000002
2023-02-27 12:26:52,2023-02-27 14:06:57,77.38651275634766,6005.628000000001
2023-02-27 14:07:06,2023-02-27 15:38:12,77.66860961914062,5466.138
2023-02-27 15:43:34,2023-02-27 17:35:07,77.396240234375,6693.408
2023-02-27 18:02:06,2023-02-27 19:34:04,77.3443603515625,5517.819
2023-02-27 19:46:23,2023-02-27 21:19:45,77.49351501464844,5602.505
2023-02-27 21:25:35,2023-02-27 23:03:59,77.55836486816406,5904.069
2023-02-27 23:05:07,2023-02-28 00:38:34,77.40921020507812,5606.969
2023-02-28 00:52:24,2023-02-28 02:27:15,77.53890991210938,5690.437000000001
2023-02-28 02:29:00,2023-02-28 04:02:10,77.29896545410156,5590.04
2023-02-28 04:09:51,2023-02-28 05:40:20,77.46757507324219,5428.437
2023-02-28 05:49:22,2023-02-28 07:20:39,77.45784759521484,5476.917
2023-02-28 07:30:07,2023-02-28 09:04:50,77.47730255126953,5683.0960000000005
2023-02-28 10:10:54,2023-02-28 11:47:24,77.29896545410156,5789.996
2023-02-28 11:56:08,2023-02-28 13:35:42,77.28923797607422,5973.807000000001
2023-02-28 13:37:12,2023-02-28 15:12:57,77.20817565917969,5745.164000000001
2023-02-28 15:22:36,2023-02-28 17:01:48,77.33139038085938,5951.9220000000005
2023-02-28 17:14:15,2023-02-28 18:49:08,77.50972747802734,5693.443
2023-02-28 18:57:08,2023-02-28 20:30:01,77.63618469238281,5573.842000000001
2023-02-28 20:34:08,2023-02-28 22:09:00,77.63618469238281,5691.892000000001
2023-02-28 22:13:52,2023-02-28 23:46:46,77.50972747802734,5573.978
2023-03-01 02:03:37,2023-03-01 03:38:28,84.45525360107422,5691.579000000001
2023-03-01 03:44:53,2023-03-01 05:20:32,77.40272521972656,5739.062000000001
2023-03-01 05:30:59,2023-03-01 07:07:08,77.48703002929688,5768.729
2023-03-01 07:13:43,2023-03-01 08:50:43,77.30545043945312,5819.951
2023-03-01 08:55:43,2023-03-01 10:38:17,77.45784759521484,6154.314
2023-03-01 10:38:25,2023-03-01 12:18:37,77.30545043945312,6012.168000000001
2023-03-01 12:25:38,2023-03-01 14:02:32,77.53890991210938,5814.529
2023-03-01 14:08:53,2023-03-01 15:44:34,77.43515014648438,5740.3060000000005
2023-03-01 15:47:09,2023-03-01 17:22:13,77.33139038085938,5704.456
2023-03-01 17:24:56,2023-03-01 18:59:34,77.30545043945312,5678.323
2023-03-01 19:05:25,2023-03-01 20:38:01,77.43839263916016,5556.072
2023-03-01 20:48:11,2023-03-01 22:22:29,77.3605728149414,5658.688
2023-03-01 22:24:57,2023-03-02 00:04:25,77.43515014648438,5968.323
2023-03-02 00:05:41,2023-03-02 01:43:12,77.3443603515625,5851.004000000001
2023-03-02 01:47:02,2023-03-02 03:24:19,77.65239715576172,5836.592000000001
2023-03-02 03:28:29,2023-03-02 05:06:05,77.3281478881836,5856.192
2023-03-02 05:07:10,2023-03-02 06:44:52,77.50972747802734,5861.929
2023-03-02 10:03:54,2023-03-02 11:35:49,77.38975524902344,5514.722000000001
2023-03-02 11:42:10,2023-03-02 13:15:03,77.52593994140625,5573.173000000001
2023-03-02 13:25:11,2023-03-02 14:55:42,77.60700225830078,5431.046
2023-03-02 15:09:26,2023-03-02 16:44:23,77.45784759521484,5696.372
2023-03-02 17:32:40,2023-03-02 19:03:53,77.4124526977539,5473.575000000001
2023-03-02 19:13:27,2023-03-02 20:42:45,77.49351501464844,5357.693
2023-03-02 21:23:58,2023-03-02 22:54:03,77.46757507324219,5405.023
2023-03-02 23:04:42,2023-03-03 00:36:48,77.53242492675781,5526.651000000001
2023-03-03 00:42:27,2023-03-03 03:58:17,80.5058364868164,11750.617
2023-03-03 03:58:28,2023-03-03 05:37:54,77.68482208251953,5965.950000000001
2023-03-03 05:48:57,2023-03-03 07:17:46,77.50324249267578,5329.1630000000005
2023-03-03 07:24:16,2023-03-03 09:00:23,77.48703002929688,5767.075000000001
2023-03-03 09:05:40,2023-03-03 10:38:11,77.46109008789062,5551.274
2023-03-03 10:45:40,2023-03-03 12:38:25,77.38651275634766,6765.0560000000005
2023-03-03 15:54:16,2023-03-03 17:37:34,77.33787536621094,6198.064
2023-03-03 17:44:05,2023-03-03 19:18:41,77.37030029296875,5676.3060000000005
2023-03-03 19:23:59,2023-03-03 20:57:30,77.50324249267578,5611.805
2023-03-03 21:04:14,2023-03-03 22:36:39,77.27951049804688,5544.9800000000005
2023-03-03 22:44:05,2023-03-04 00:15:33,77.42866516113281,5488.08
2023-03-04 00:20:42,2023-03-04 01:53:32,77.41893768310547,5570.242
2023-03-04 01:59:31,2023-03-04 03:32:59,77.60051727294922,5608.639
2023-03-04 03:40:59,2023-03-04 05:20:37,77.396240234375,5978.015
2023-03-04 06:04:14,2023-03-04 07:33:54,77.44487762451172,5380.7210000000005
2023-03-04 07:35:47,2023-03-04 09:25:21,77.23087310791016,6574.003000000001
2023-03-04 09:25:31,2023-03-04 11:03:22,77.48703002929688,5871.1050000000005
2023-03-04 11:03:32,2023-03-05 06:18:25,78.9169921875,69293.504
2023-03-05 06:18:32,2023-03-05 08:07:45,77.61348724365234,6553.174
2023-03-05 08:38:23,2023-03-05 10:10:07,77.55836486816406,5503.726000000001
2023-03-05 10:19:45,2023-03-05 12:02:28,77.4837875366211,6163.4220000000005
2023-03-05 12:03:32,2023-03-05 13:53:05,77.28275299072266,6572.255
2023-03-05 13:53:20,2023-03-05 15:31:19,77.41893768310547,5879.0070000000005
2023-03-05 15:33:45,2023-03-05 17:09:11,77.36381530761719,5725.887000000001
2023-03-05 17:14:23,2023-03-05 18:50:04,77.37030029296875,5740.713000000001
2023-03-05 18:53:46,2023-03-05 20:34:20,77.40272521972656,6034.277
2023-03-05 20:36:02,2023-03-05 22:11:39,77.38975524902344,5736.504
2023-03-05 22:19:02,2023-03-05 23:49:28,77.49027252197266,5425.287
2023-03-05 23:56:48,2023-03-06 03:31:44,77.54215240478516,12895.392000000002
2023-03-06 03:32:02,2023-03-06 05:11:19,77.5680923461914,5957.386
2023-03-06 05:18:03,2023-03-06 06:54:33,77.5,5790.905000000001
2023-03-06 16:39:26,2023-03-06 20:07:11,77.68157958984375,12464.9
2023-03-06 20:13:35,2023-03-06 21:56:56,77.47406005859375,6200.844
2023-03-07 00:07:48,2023-03-07 01:41:46,77.47406005859375,5638.035000000001
2023-03-07 01:48:48,2023-03-07 04:08:51,77.62321472167969,8402.821
2023-03-07 04:09:04,2023-03-07 05:48:18,77.396240234375,5954.308
2023-03-07 05:52:04,2023-03-07 07:26:33,77.52269744873047,5669.196
2023-03-07 12:44:27,2023-03-07 14:18:44,77.42218017578125,5656.595
2023-03-07 14:21:20,2023-03-07 16:03:33,77.29248046875,6132.862
2023-03-07 16:08:21,2023-03-07 17:45:23,77.33139038085938,5822.341
2023-03-07 17:51:50,2023-03-07 19:28:59,77.36381530761719,5829.035000000001
2023-03-07 19:32:50,2023-03-07 21:07:54,77.41893768310547,5704.258000000001
